Car_ID,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body_Style,Phone,Dealer_Region
C_CND_023308,11/8/2022,Kaitlyn,Male,"$485,000 ",Rabun Used Car Sales,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",85257-3102,SUV,8403734,Scottsdale
C_CND_023309,11/10/2022,Michael,Male,"$860,000 ",Suburban Ford,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",53546-9427,SUV,8190636,Janesville
C_CND_023310,11/17/2022,Albert,Male,"$1,670,000 ",Progressive Shippers Cooperative Association No,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",53546-9427,SUV,6460671,Janesville
C_CND_023311,12/3/2022,Marcus,Male,"$1,785,000 ",Classic Chevy,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,501 ",85257-3102,SUV,6175083,Scottsdale
C_CND_023312,12/5/2022,Leandro,Male,"$715,000 ",Ryder Truck Rental and Leasing,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,001 ",06457-3834,SUV,7566639,Middletown
C_CND_023313,12/10/2022,Ruben,Male,"$1,680,000 ",Gartner Buick Hyundai Saab,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",38701-8047,SUV,7276603,Greenville
C_CND_023314,12/13/2022,Ahron,Male,"$610,000 ",Iceberg Rentals,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,001 ",53546-9427,SUV,7397984,Janesville
C_CND_023315,12/21/2022,Dovid,Male,"$560,000 ",Nebo Chevrolet,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",06457-3834,SUV,7038320,Middletown
C_CND_023316,12/27/2022,Jacob,Male,"$740,000 ",U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,001 ",78758-7841,SUV,7257878,Austin
C_CND_023317,1/25/2023,Shalom,Male,"$1,365,000 ",Ryder Truck Rental and Leasing,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,500 ",06457-3834,SUV,6143264,Middletown
C_CND_023318,2/21/2023,Daniel,Male,"$991,000 ",Scrivener Performance Engineering,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",38701-8047,SUV,8675055,Greenville
C_CND_023319,3/29/2023,Isabel,Male,"$500,000 ",Race Car Help,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",78758-7841,SUV,7680627,Austin
C_CND_023320,4/7/2023,Coralie,Male,"$595,000 ",Classic Chevy,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",85257-3102,SUV,6684568,Scottsdale
C_CND_023321,5/8/2023,Tina,Male,"$1,167,500 ",U-Haul CO,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,751 ",78758-7841,SUV,6210421,Austin
C_CND_023322,5/26/2023,Tamar,Male,"$855,000 ",Motor Vehicle Branch Office,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",78758-7841,SUV,7475592,Austin
C_CND_023323,6/5/2023,Jaylen,Male,"$1,650,000 ",Rabun Used Car Sales,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$31,000 ",85257-3102,SUV,6898256,Scottsdale
C_CND_023324,6/11/2023,Serenity,Male,"$485,000 ",Iceberg Rentals,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$31,001 ",53546-9427,SUV,6615016,Austin
C_CND_023325,6/12/2023,Mohamed,Male,"$1,000,000 ",Diehl Motor CO Inc,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,001 ",06457-3834,SUV,7973732,Middletown
C_CND_023326,6/18/2023,Loane,Male,"$775,000 ",Tri-State Mack Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$31,001 ",85257-3102,SUV,8025578,Scottsdale
C_CND_023327,7/10/2023,Sophie,Male,"$3,725,000 ",New Castle Ford Lincoln Mercury,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,500 ",60504-7114,SUV,7639968,Aurora
C_CND_023328,7/14/2023,Jordan,Male,"$631,000 ",Capitol KIA,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$31,000 ",38701-8047,SUV,6891151,Greenville
C_CND_023329,7/17/2023,Alisa,Male,"$655,000 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",99301-3882,SUV,6689669,Pasco
C_CND_023330,7/25/2023,Clementine,Male,"$875,000 ",Race Car Help,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",78758-7841,SUV,8083341,Austin
C_CND_023331,8/7/2023,Francesca,Male,"$1,545,000 ",Scrivener Performance Engineering,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,500 ",38701-8047,SUV,6084651,Greenville
C_CND_023332,8/11/2023,Loup,Male,"$1,470,000 ",Diehl Motor CO Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$31,001 ",06457-3834,SUV,7326977,Middletown
C_CND_023333,8/21/2023,Ilona,Male,"$870,000 ",Scrivener Performance Engineering,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,001 ",38701-8047,SUV,8111285,Greenville
C_CND_023334,8/26/2023,Katherine,Male,"$1,210,000 ",Rabun Used Car Sales,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",85257-3102,SUV,8255131,Scottsdale
C_CND_023335,8/26/2023,Yandel,Male,"$455,000 ",New Castle Ford Lincoln Mercury,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",60504-7114,SUV,6463576,Greenville
C_CND_023336,9/3/2023,Zalmen,Male,"$490,000 ",Chrysler Plymouth,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$31,000 ",53546-9427,SUV,7290918,Pasco
C_CND_023337,9/4/2023,Sadie,Male,"$953,000 ",Scrivener Performance Engineering,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,001 ",38701-8047,SUV,8370548,Greenville
C_CND_023338,9/10/2023,Jasmine,Male,"$1,050,000 ",U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,001 ",78758-7841,SUV,7524277,Austin
C_CND_023339,9/13/2023,Kabir,Male,"$570,000 ",Diehl Motor CO Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",06457-3834,SUV,7707783,Middletown
C_CND_023340,9/20/2023,Justine,Male,"$1,777,000 ",U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,701 ",78758-7841,SUV,7267895,Austin
C_CND_023341,9/26/2023,Bridget,Male,"$706,000 ",Classic Chevy,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,001 ",85257-3102,SUV,8444603,Austin
C_CND_023342,10/3/2023,Gia,Male,"$1,085,000 ",Enterprise Rent A Car,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,500 ",60504-7114,SUV,8997388,Janesville
C_CND_023343,10/4/2023,Canelle,Male,"$411,000 ",Classic Chevy,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",85257-3102,SUV,8822900,Scottsdale
C_CND_023344,10/8/2023,Michael,Male,"$535,000 ",Tri-State Mack Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",85257-3102,SUV,8849973,Scottsdale
C_CND_023345,11/3/2023,Iliana,Male,"$980,000 ",Ryder Truck Rental and Leasing,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$31,000 ",06457-3834,SUV,8284891,Middletown
C_CND_023346,11/5/2023,Adrien,Male,"$835,000 ",U-Haul CO,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,000 ",78758-7841,SUV,8954616,Austin
C_CND_023347,11/7/2023,Naftali,Male,"$880,000 ",Buddy Storbeck's Diesel Service Inc,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",06457-3834,SUV,8205553,Middletown
C_CND_023348,11/14/2023,Samuel,Male,"$2,200,000 ",U-Haul CO,Dodge,Durango,Double Overhead Camshaft,Auto,Pale White,"$10,001 ",78758-7841,SUV,6554378,Austin
C_CND_023349,11/24/2023,Julie,Male,"$609,000 ",Iceberg Rentals,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",53546-9427,SUV,8085693,Janesville
C_CND_023350,12/2/2023,Edouard,Male,"$430,000 ",Chrysler of Tri-Cities,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",99301-3882,SUV,8797191,Pasco
C_CND_023351,12/3/2023,Athena,Male,"$1,200,000 ",Ryder Truck Rental and Leasing,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",06457-3834,SUV,7677595,Middletown
C_CND_023352,12/8/2023,Joyce,Male,"$1,129,000 ",Ryder Truck Rental and Leasing,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,900 ",06457-3834,SUV,8182343,Middletown
C_CND_023353,12/11/2023,Adele,Male,"$565,000 ",Rabun Used Car Sales,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",85257-3102,SUV,7019729,Scottsdale
C_CND_023354,12/23/2023,Remi,Male,"$746,000 ",Ryder Truck Rental and Leasing,Dodge,Durango,Overhead Camshaft,Manual,Pale White,"$27,000 ",06457-3834,SUV,8396097,Middletown
C_CND_023355,1/2/2022,Florian,Male,"$801,250 ",Tri-State Mack Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,250 ",85257-3102,SUV,8520534,Scottsdale
C_CND_023356,1/21/2022,Aditya,Male,"$1,225,000 ",U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,500 ",78758-7841,SUV,6972050,Pasco
C_CND_023357,3/16/2022,Valentina,Male,"$2,800,000 ",McKinney Dodge Chrysler Jeep,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$20,000 ",85257-3102,SUV,8231045,Scottsdale
C_CND_023358,3/19/2022,Adeline,Male,"$2,000,000 ",Rabun Used Car Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,001 ",85257-3102,SUV,6095519,Scottsdale
C_CND_023359,6/20/2022,Steven,Male,"$995,000 ",Chrysler Plymouth,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,"$38,000 ",53546-9427,SUV,6281162,Janesville
C_CND_023360,8/6/2022,Ryan,Male,"$1,255,000 ",Classic Chevy,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$21,500 ",85257-3102,SUV,6887967,Scottsdale
C_CND_023361,8/28/2022,Lia,Male,"$1,000,000 ",Hatfield Volkswagen,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,"$38,000 ",99301-3882,SUV,8157371,Pasco
C_CND_023362,9/6/2022,Mila,Male,"$2,575,000 ",Diehl Motor CO Inc,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$45,501 ",06457-3834,SUV,7265920,Middletown
C_CND_023363,9/7/2022,Kaylee,Male,"$807,500 ",Race Car Help,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,500 ",78758-7841,SUV,7530081,Austin
C_CND_023364,9/12/2022,Vincent,Male,"$1,120,000 ",Scrivener Performance Engineering,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",38701-8047,SUV,8050147,Greenville
C_CND_023365,9/18/2022,Izabella,Male,"$1,120,000 ",Capitol KIA,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",38701-8047,SUV,8338566,Greenville
C_CND_023366,9/19/2022,Gavin,Male,"$700,000 ",Capitol KIA,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,000 ",38701-8047,SUV,6498589,Greenville
C_CND_023367,9/21/2022,Catherine,Male,"$1,291,000 ",Suburban Ford,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,100 ",53546-9427,SUV,6000749,Janesville
C_CND_023368,9/21/2022,Layla,Male,"$970,000 ",U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,000 ",78758-7841,SUV,6157143,Greenville
C_CND_023369,9/24/2022,Eva,Male,"$636,000 ",Nebo Chevrolet,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,000 ",06457-3834,SUV,7639055,Middletown
C_CND_023370,9/26/2022,Abigail,Male,"$825,000 ",Enterprise Rent A Car,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",60504-7114,SUV,8158979,Aurora
C_CND_023371,10/12/2022,Destiny,Male,"$495,000 ",Ryder Truck Rental and Leasing,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",06457-3834,SUV,6369902,Middletown
C_CND_023372,10/23/2022,Eddie,Male,"$1,050,000 ",Enterprise Rent A Car,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",60504-7114,SUV,7842112,Austin
C_CND_023373,11/14/2022,Sam,Male,"$2,400,000 ",Hatfield Volkswagen,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",99301-3882,SUV,8424034,Pasco
C_CND_023374,11/20/2022,Jacob,Male,"$740,000 ",Saab-Belle Dodge,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,001 ",60504-7114,SUV,8135822,Aurora
C_CND_023375,12/5/2022,Luis,Male,"$636,000 ",Race Car Help,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$21,000 ",78758-7841,SUV,6263272,Austin
C_CND_023376,12/10/2022,Shloime,Male,"$760,000 ",Hatfield Volkswagen,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",99301-3882,SUV,7239935,Pasco
C_CND_023377,12/12/2022,Grayson,Male,"$630,000 ",Rabun Used Car Sales,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,001 ",85257-3102,SUV,8795893,Scottsdale
C_CND_023378,12/12/2022,Karter,Male,"$925,000 ",Saab-Belle Dodge,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,000 ",60504-7114,SUV,8651610,Pasco
C_CND_023379,12/21/2022,Dylan,Male,"$320,000 ",New Castle Ford Lincoln Mercury,Dodge,Neon,Overhead Camshaft,Manual,Pale White,"$19,000 ",60504-7114,SUV,7238462,Aurora
C_CND_023380,12/24/2022,Felix,Male,"$725,000 ",Saab-Belle Dodge,Dodge,Caravan,Overhead Camshaft,Manual,Pale White,"$24,000 ",60504-7114,SUV,8459389,Aurora
C_CND_023381,12/24/2022,Giovanni,Male,"$583,000 ",Chrysler of Tri-Cities,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,001 ",99301-3882,SUV,7092724,Pasco
C_CND_023382,12/27/2022,James,Male,"$630,000 ",Rabun Used Car Sales,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$39,000 ",85257-3102,SUV,6991414,Scottsdale
C_CND_023383,1/3/2023,Marco,Male,"$823,000 ",Saab-Belle Dodge,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$45,001 ",60504-7114,SUV,6548672,Aurora
C_CND_023384,3/8/2023,Anaelle,Male,"$712,500 ",Buddy Storbeck's Diesel Service Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,501 ",06457-3834,SUV,8327165,Scottsdale
C_CND_023385,3/21/2023,Lev,Male,"$1,017,500 ",Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$21,750 ",06457-3834,SUV,7101839,Middletown
C_CND_023386,4/1/2023,Ella,Male,"$535,000 ",Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,000 ",53546-9427,SUV,8709223,Janesville
C_CND_023387,4/23/2023,Modar,Male,"$900,000 ",Gartner Buick Hyundai Saab,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,001 ",38701-8047,SUV,7373864,Scottsdale
C_CND_023388,5/1/2023,April,Male,"$566,000 ",McKinney Dodge Chrysler Jeep,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,001 ",85257-3102,SUV,7135770,Scottsdale
C_CND_023389,6/6/2023,Eli,Male,"$1,251,000 ",Ryder Truck Rental and Leasing,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,100 ",06457-3834,SUV,6656960,Middletown
C_CND_023390,6/12/2023,Jlivien,Male,"$706,500 ",Suburban Ford,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,501 ",53546-9427,SUV,8373470,Janesville
C_CND_023391,6/19/2023,Kylie,Male,"$450,000 ",Suburban Ford,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",53546-9427,SUV,6952770,Middletown
C_CND_023392,6/20/2023,Sasha,Male,"$1,290,000 ",Clay Johnson Auto Sales,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,001 ",78758-7841,SUV,8776412,Austin
C_CND_023393,7/8/2023,Libby,Male,"$2,350,000 ",Tri-State Mack Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",85257-3102,SUV,6634533,Scottsdale
C_CND_023394,7/18/2023,Augustin,Male,"$1,563,000 ",U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,301 ",78758-7841,SUV,7108465,Austin
C_CND_023395,7/23/2023,Robert,Male,"$975,000 ",Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$25,001 ",53546-9427,SUV,8916050,Janesville
C_CND_023396,7/23/2023,Filip,Male,"$1,755,000 ",Race Car Help,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$45,500 ",78758-7841,SUV,7448497,Austin
C_CND_023397,7/25/2023,Ryan,Male,"$445,000 ",Saab-Belle Dodge,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$57,000 ",60504-7114,SUV,7574404,Aurora
C_CND_023398,7/25/2023,Zahra,Male,"$1,725,000 ",Motor Vehicle Branch Office,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$20,500 ",78758-7841,SUV,7280523,Austin
C_CND_023399,7/25/2023,Vivian,Male,"$1,013,000 ",McKinney Dodge Chrysler Jeep,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,301 ",85257-3102,SUV,6386366,Scottsdale
C_CND_023400,7/29/2023,Evelyn,Male,"$980,000 ",Classic Chevy,Dodge,Caravan,Overhead Camshaft,Manual,Pale White,"$24,000 ",85257-3102,SUV,6061210,Scottsdale
C_CND_023401,7/31/2023,Kieran,Male,"$1,605,000 ",Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,501 ",99301-3882,SUV,7815944,Pasco
C_CND_023402,8/2/2023,Levi,Male,"$1,350,000 ",Chrysler Plymouth,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$25,000 ",53546-9427,SUV,6610378,Janesville
C_CND_023403,8/3/2023,Lorenzo,Male,"$2,116,000 ",Enterprise Rent A Car,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$57,600 ",60504-7114,SUV,7479669,Aurora
C_CND_023404,8/4/2023,Isabel,Male,"$636,500 ",Tri-State Mack Inc,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$45,500 ",85257-3102,SUV,6844032,Austin
C_CND_023405,8/8/2023,Isabelle,Male,"$930,000 ",Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$21,000 ",53546-9427,SUV,8553219,Janesville
C_CND_023406,8/12/2023,Nathaniel,Male,"$640,000 ",Motor Vehicle Branch Office,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,001 ",78758-7841,SUV,8157979,Austin
C_CND_023407,8/14/2023,Anisa,Male,"$473,000 ",Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$20,000 ",06457-3834,SUV,7401224,Middletown
C_CND_023408,8/18/2023,Kyle,Male,"$875,000 ",Nebo Chevrolet,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,000 ",06457-3834,SUV,7562047,Middletown
C_CND_023409,8/19/2023,Anisha,Male,"$625,000 ",Iceberg Rentals,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$21,000 ",53546-9427,SUV,6606252,Janesville
C_CND_023410,8/27/2023,Erika,Male,"$1,315,000 ",Rabun Used Car Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,500 ",85257-3102,SUV,8873214,Scottsdale
C_CND_023411,8/28/2023,Roizy,Male,"$1,074,000 ",Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,401 ",53546-9427,SUV,6308742,Greenville
C_CND_023412,8/29/2023,Jennifer,Male,"$876,000 ",Star Enterprises Inc,Dodge,Neon,Overhead Camshaft,Manual,Pale White,"$19,000 ",99301-3882,SUV,6909188,Pasco
C_CND_023413,8/29/2023,Antonio,Male,"$990,000 ",U-Haul CO,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$39,001 ",78758-7841,SUV,6347103,Pasco
C_CND_023414,9/2/2023,Sara,Male,"$935,000 ",Progressive Shippers Cooperative Association No,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",53546-9427,SUV,6693361,Janesville
C_CND_023415,9/3/2023,Deborah,Male,"$310,000 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$25,000 ",99301-3882,SUV,8436205,Austin
C_CND_023416,9/3/2023,Farah,Male,"$1,180,000 ",Saab-Belle Dodge,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$57,000 ",60504-7114,SUV,7375503,Aurora
C_CND_023417,9/4/2023,Angel,Male,"$690,000 ",Saab-Belle Dodge,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,001 ",60504-7114,SUV,6696769,Middletown
C_CND_023418,9/4/2023,Yousef,Male,"$715,000 ",U-Haul CO,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$25,000 ",78758-7841,SUV,8825502,Austin
C_CND_023419,9/5/2023,Luna,Male,"$400,000 ",Nebo Chevrolet,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,000 ",06457-3834,SUV,7022809,Middletown
C_CND_023420,9/5/2023,Caroline,Male,"$680,000 ",Buddy Storbeck's Diesel Service Inc,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$45,000 ",06457-3834,SUV,7191346,Middletown
C_CND_023421,9/5/2023,Cecilia,Male,"$629,500 ",Capitol KIA,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$21,500 ",38701-8047,SUV,8219789,Greenville
C_CND_023422,9/6/2023,Penelope,Male,"$793,000 ",Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,000 ",06457-3834,SUV,8855397,Middletown
C_CND_023423,9/8/2023,Aidan,Male,"$1,035,000 ",Pars Auto Sales,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,501 ",38701-8047,SUV,8339312,Greenville
C_CND_023424,9/11/2023,Daniella,Male,"$1,650,000 ",Progressive Shippers Cooperative Association No,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,"$38,000 ",53546-9427,SUV,6209300,Janesville
C_CND_023425,9/16/2023,Shaindy,Male,"$2,513,000 ",Tri-State Mack Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$20,300 ",85257-3102,SUV,8832195,Scottsdale
C_CND_023426,9/19/2023,Ariel,Male,"$581,000 ",Star Enterprises Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,000 ",99301-3882,SUV,6313849,Austin
C_CND_023427,9/22/2023,Isaiah,Male,"$730,000 ",Hatfield Volkswagen,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$20,001 ",99301-3882,SUV,7206628,Pasco
C_CND_023428,9/22/2023,Armaan,Male,"$400,500 ",U-Haul CO,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$16,500 ",78758-7841,SUV,7828316,Austin
C_CND_023429,10/10/2023,Noah,Male,"$1,200,000 ",U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",78758-7841,SUV,7505777,Austin
C_CND_023430,10/20/2023,Antonio,Male,"$601,000 ",Tri-State Mack Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",85257-3102,SUV,8624604,Scottsdale
C_CND_023431,10/27/2023,Dean,Male,"$750,000 ",Rabun Used Car Sales,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,000 ",85257-3102,SUV,6249772,Scottsdale
C_CND_023432,11/6/2023,Lea,Male,"$1,665,000 ",U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$41,500 ",78758-7841,SUV,7968324,Pasco
C_CND_023433,11/10/2023,Matthieu,Male,"$1,300,000 ",Star Enterprises Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",99301-3882,SUV,8100980,Pasco
C_CND_023434,11/10/2023,Skylar,Male,"$400,000 ",Ryder Truck Rental and Leasing,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,Pale White,"$45,000 ",06457-3834,SUV,6551701,Middletown
C_CND_023435,11/12/2023,Spencer,Male,"$720,000 ",U-Haul CO,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,000 ",78758-7841,SUV,6832727,Austin
C_CND_023436,11/14/2023,Xavier,Male,"$2,730,000 ",Nebo Chevrolet,Dodge,Caravan,Overhead Camshaft,Manual,Pale White,"$24,000 ",06457-3834,SUV,6457753,Austin
C_CND_023437,11/14/2023,Ricardo,Male,"$470,000 ",Rabun Used Car Sales,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,000 ",85257-3102,SUV,8436361,Scottsdale
C_CND_023438,11/18/2023,Roman,Male,"$1,000,000 ",Diehl Motor CO Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,"$21,000 ",06457-3834,SUV,8295914,Middletown
C_CND_023439,11/18/2023,Angelina,Male,"$875,000 ",Hatfield Volkswagen,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,000 ",99301-3882,SUV,7519197,Pasco
C_CND_023440,11/19/2023,Sidney,Male,"$370,000 ",Tri-State Mack Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$31,001 ",85257-3102,SUV,6410415,Scottsdale
C_CND_023441,11/19/2023,Andy,Male,"$862,500 ",Enterprise Rent A Car,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,"$38,500 ",60504-7114,SUV,8933184,Middletown
C_CND_023442,11/19/2023,Daniella,Male,"$799,000 ",Scrivener Performance Engineering,Dodge,Caravan,Double Overhead Camshaft,Auto,Pale White,"$19,000 ",38701-8047,SUV,8893875,Greenville
C_CND_023443,11/22/2023,Lizzie,Male,"$600,000 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$25,000 ",99301-3882,SUV,7322489,Pasco
C_CND_023444,11/24/2023,Colton,Male,"$690,000 ",Diehl Motor CO Inc,Dodge,Viper,Double Overhead Camshaft,Auto,Pale White,"$23,000 ",06457-3834,SUV,8140597,Middletown
